BFE-nummer,BygningsID,EnhedsID,Status,Vejnavn,Nr,Etage,Dør,Postnr,By,Enhedens anvendelse,Enhedens samlede areal,Areal til beboelse,Areal til erhverv,Andet areal,Enhedens andel af fælles adgangsareal,Areal af åben overdækning,Areal af overdækket udestue,Åben tagterrasse areal,Fysisk areal til beboelse,Fysisk areal til erhverv,Antal værelser,Kilde til enhedens arealer,Toiletforhold,Badeforhold,Køkkenforhold,Godkendt tom bolig,Longitude,Latitude,Kommunekode,Ejendomsnummer
133519,049cdd6a-d2e0-4679-8d65-470547ea928e,640ec930-164f-42f9-835d-8320b02a3225,Opført,Hedegaardsvej,27,2,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  48   ,  48   , -, -, -, -, -, -, -, -,1,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,63449126","55,64540213",101,756203
134832,c8ee137b-8794-41d6-9c28-761fc4b06cad,f58b13b5-d4fd-46f7-9528-3e87d9bbb6b5,Opført,Bremensgade,23,2,mf,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  56   ,  56   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61762455","55,66614874",101,70301
107275,3c8e7303-45ba-4261-abe6-ecf95aca18ad,e5452ad6-4f51-4da8-9402-64f9f9b9aa79,Opført,Myggenæsgade,3,5,2,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  79   ,  79   , -, -, -, -, -, -, -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58415453","55,66533048",101,847420
109318,cfc9da34-ab33-43ae-87d0-505657e0e4c8,3c269e5e-86f4-41cd-8245-767f6361cd77,Opført,Ørestads Boulevard,63A,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  92   ,  92   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58153275","55,63285599",101,2609
134375,c8ee137b-8794-41d6-9c28-761fc4b06cad,147bbfba-6f16-4a6e-9f74-bc32e7ee2c2a,Opført,Bremensgade,41,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  62   ,  62   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61668846","55,66572811",101,72037
136258,4af37471-723a-436e-92b4-a8bbf8ab8cfc,885e3b61-9a6f-4748-8420-a6e3cbd0a792,Opført,Kongelundsvej,71A,2,4,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  45   ,  45   , -, -, -, -, -, -, -, -,1,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59020968","55,63747614",101,12466
135624,f306859d-f019-4637-9e84-29fd48935c9e,49f838b4-c525-451c-b3f6-a81bde27c41d,Opført,Frankrigsgade,21,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  54   ,  54   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60813816","55,66203467",101,700933
126501,ef5c4809-f3a9-40c3-8806-4871d74a85c9,b943d015-1e17-46c4-bd4b-ee03894fbbe7,Opført,Lybækgade,5,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  65   ,  65   , -, -, -, -, -,  7   , -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60878551","55,66507799",101,352927
122925,54944ddc-f4ad-4371-ad38-1bf761293bf3,35d7e153-a574-46bb-894c-0d8662c0599b,Opført,Tycho Brahes Allé,7,4,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  50   ,  50   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61098481","55,65539707",101,586979
103328,19fba3e0-7a62-4d94-a4c9-974fb2ad652e,fe6c5bea-50ad-44a2-8b74-3839e54394a1,Opført,Klaksvigsgade,5,4,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  106   ,  106   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58094434","55,66720351",101,713440
109373,0b9a510e-b4f2-47fb-bdcc-44caad064648,014314e5-a254-4767-a458-68be90595eac,Opført,C.F. Møllers Allé,68,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  103   ,  103   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57776102","55,63457005",101,3741
112918,c5290279-10a9-4f20-b100-75a62c38943c,d7a42009-35ff-4015-b6bd-e1457f341ab5,Opført,Ørestads Boulevard,57A,3,307,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  115   ,  115   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58224692","55,63443774",101,559980
101764,3b9ec4ee-5aa1-4e42-b3b8-079109e3e943,65c1f73a-6bdb-4b57-b61f-e6c431a60c46,Opført,Vestmannagade,3,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  80   ,  80   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57973045","55,66849278",101,705781
111596,7b3106af-ec06-4014-996a-6fa5de912323,ca834624-f247-46fb-a3ce-98b23601acfc,Opført,Axel Heides Gade,8B,6,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  86   ,  86   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,56994232","55,66027312",101,2510
105053,75602e70-c4af-4c0c-8101-bc982d4900b6,addab2d3-b1e5-43e0-9662-9d6a14facf9a,Opført,Amagerfælledvej,13,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  100   ,  100   , -, -, -, -, -,  6   , -, -,4,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59548565","55,66715224",101,21122
133617,26ea1073-8f1c-4fda-80b0-68f35c3af89d,5e742bcc-be05-4c85-ab13-0e6807174166,Opført,Backersvej,11,st,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  79   ,  79   , -, -, -, -, -,  -   , -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61860049","55,66040203",101,33910
127790,2143a7d9-3fad-4664-93f3-20fa05a1e8c6,71ec8882-d44d-464e-9270-ae42cefb9e42,Opført,Bremensgade,34,4,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  67   ,  67   , -, -, -, -, -,  2   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61704257","55,66457901",101,71561
131552,66427371-edc9-48b4-a9ee-72e685f5a367,9bca1b4f-0260-47df-8153-d672c816c510,Opført,Venedigvej,10,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  52   ,  52   , -, -, -, -, -,  2   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62235594","55,66054604",101,619168
418985,22299e78-f1ab-4faa-bc46-b0288439abe5,a1887805-8c9b-4535-80eb-2edf60711159,Opført,Strandlodsvej,13E,-,-,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  105   ,  105   , -, -, -, -, -, -, -, -,5,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,62230883","55,66536057",101,16594
131992,d2f73c43-906d-4ac1-9a67-0c80b91fe03a,d3c6aae5-e4f8-4805-be85-94f1e9e65601,Opført,Østrigsgade,38,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  59   ,  59   , -, -, -, -, -,  -   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61525599","55,66260789",101,672719
108400,32b7b99b-6fa6-468f-853a-3f3aa9d93063,a15adaba-a9fd-4eaf-ad8e-972b77ea21b2,Opført,C.F. Møllers Allé,28,7,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  92   ,  92   , -, -, -, -, -, -, -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57613916","55,63492005",101,2911
414914,f457b305-8a20-4e98-b28f-be13221e14b5,4204d8af-fc7a-405d-a482-9a4f141865b9,Opført,Strandlodsvej,25B,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  93   ,  93   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,62507732","55,66576223",101,19141
420772,7fd2095a-b100-45f3-8415-e3463c47b13e,d4ba2890-4fb9-43c1-a495-0d153fc057c5,Opført,Else Alfelts Vej,91,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  100   ,  100   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,56853738","55,61709223",101,13713
123876,d7cca46d-34b9-4be7-8468-14e61219d9c5,5d5cd79d-343c-4c0e-805b-d84adff52a9f,Opført,Højdevej,7,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  56   ,  56   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61168029","55,65454977",101,255360
112462,bceeb83a-af08-4867-8d50-c4992f014005,083f0f6c-f00b-4430-9ef0-2e230122927c,Opført,Jens Otto Krags Gade,9,4,2,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  81   ,  81   , -, -, -, -, -, -, -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,56901683","55,65912691",101,922570
111010,90bfbaf7-b38d-47de-992e-b6f6b6bf1760,e165607f-cadd-4e3f-9e1f-67b22308a884,Opført,Amagerfælledvej,12C,5,-,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  147   ,  147   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,59461693","55,66602085",101,28058
126004,2ff1e08f-c737-443f-8cd1-5d99062c3712,a3dfa052-0c0c-4926-b3d5-5f41bcc01788,Opført,Lemnosvej,22,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  85   ,  85   , -, -, -, -, -,  -   , -, -,4,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62247788","55,65292137",101,340643
423071,4eec1541-20ab-4ff2-a376-12223f48356c,7468ce4e-f0a6-4b53-93ae-3a0e4b98f4da,Opført,Robert Jacobsens Vej,5B,8,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  126   ,  126   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,5754536","55,62340128",101,22729
133147,744dc84b-58ec-4425-910f-7268f652c5b1,ce86df83-b68c-4dde-8754-7709d782cfbb,Opført,Lyneborggade,23,4,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  96   ,  96   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61079469","55,66396642",101,858570
136669,7328e6bd-c300-4130-804b-414512332956,35facdbc-cd14-4611-9bbb-a707c346e414,Opført,Florensvej,9,2,mf,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  26   ,  26   , -, -, -, -, -, -, -, -,1,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62163322","55,65757711",101,146200
132489,904be631-e21b-40b2-8cd9-6e6a6a74ffbd,f9e23f49-67a8-4336-b677-0cdd23911e5b,Opført,Gerbrandsvej,20,st,2,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  48   ,  48   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61762072","55,64707329",101,179613
135172,744655ed-dbc4-455d-b5a7-a9e1eece296b,12a9e79a-ef5e-4b28-b1db-2e43c741fd63,Opført,Frankrigshusene,20,2,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  56   ,  56   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60737607","55,66278265",101,699463
112953,c5290279-10a9-4f20-b100-75a62c38943c,b02e86ac-0576-44cb-a680-93725768ad9c,Opført,Ørestads Boulevard,57A,7,709,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  120   ,  120   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58224692","55,63443774",101,563570
142853,2d7a866a-8e2f-434a-a091-32767ca7448e,3cfc515a-93e4-449c-886b-d7d1497ad828,Opført,Sofienhøjvej,9,2,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  60   ,  60   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61285029","55,64527066",101,512401
125579,0ecc3102-8bd9-4a51-8510-d8fa0a1fdc82,cc07843d-f650-4a78-ae98-3c94f3b81283,Opført,Kastrupvej,75,st,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  62   ,  62   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61959728","55,65344267",101,294641
113690,f8b4175a-c03e-4f9f-a074-e408487065e3,649835a1-fb19-4f15-85ad-4c5371dde33a,Opført,Islands Brygge,159,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  122   ,  122   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,56558377","55,65502846",101,21115
123413,10a62634-6449-48a3-9f34-6b08bba849d1,f4c1edf2-a9a6-4f55-8356-35135a01a84b,Opført,Backersvej,6,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  79   ,  79   , -, -, -, -, -,  -   , -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61799263","55,66047527",101,825906
133826,de0c0942-1143-499a-b3e3-9b7d56c879d8,2d8e6e37-8cb5-42b6-a0f2-7de407847fd4,Opført,Parmagade,38,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  51   ,  51   , -, -, -, -, -,  3   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61600185","55,65314667",101,428990
130726,6a6ed916-1932-4b0b-ac87-eb4aa6a46ea2,19648f72-7cea-4b29-952b-eae19fc6d0d4,Opført,Kastrupvej,82,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  53   ,  53   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,619182","55,65337337",101,295028
133574,7e762d49-51d5-495d-ad29-a80a3358f7ea,c10eb34f-e971-4d6d-b559-79cb738bdd72,Opført,Sumatravej,65,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  59   ,  59   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,63411468","55,64597251",101,755584
105976,825465d6-b98c-42ef-a38d-ea129528163b,b23f41ca-2cd0-4878-b6ea-2038ec3337d3,Opført,Flinterenden,4,st,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  67   ,  67   , -, -, -, -, -,  -   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59805261","55,66764801",101,144720
130071,2b31980a-dd1c-44e0-8d77-4a11ffcd338f,df8272f1-f4a9-4729-8b5d-70088576792a,Opført,Ungarnsgade,66,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  60   ,  60   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61418283","55,66275202",101,596184
118757,c3c58413-dcaf-45ba-8a7e-96be0109a9d5,b803f5a7-2a6c-4069-932b-10cd9632922d,Opført,Edvard Thomsens Vej,19,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  98   ,  98   , -,  4   , -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57396417","55,6332024",101,961150
140197,742c7313-9f79-4250-95ff-ff2a70be2ac0,811eb756-ae33-4bb9-8458-7c932c74d6a3,Opført,Østerdalsgade,1B,5,-,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  94   ,  94   , -, -, -, -, -, -, -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60314351","55,65500935",101,8377
123377,5740107a-7ae2-47f0-b85d-6831eaee5029,a49a9e89-ab43-4038-b5e6-5fa2b55400a5,Opført,Holmbladsgade,72,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  60   ,  60   , -,  42   , -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61167364","55,66601119",101,978060
135472,4b8e934a-c818-4592-a910-a6db9e99fbd8,d486c3cf-d5ee-4bf0-8601-c404b421028c,Opført,Amagerbrogade,251C,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  85   ,  85   , -,  5   , -, -, -,  4   , -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61502734","55,64539997",101,356230
102860,e15a041f-41fa-4a56-b1da-1bfb1564f3b6,81dfe970-29bb-45c4-b1cc-43970b95144b,Opført,Weidekampsgade,35,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  84   ,  84   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58265573","55,66696594",101,962
138777,489fd941-af15-4415-b7de-e7469535bc8d,93c58e0e-dee0-40db-af9f-47cec8b6a971,Opført,Robert Jacobsens Vej,78,8,p3,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  106   ,  106   , -, -,  12   , -, -,  -   , -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57205823","55,6171277",101,8650
136958,9b05c2e3-a05b-461e-8674-5afaf6f63817,010fd5d2-77dd-49fa-942a-3dc53d8c3646,Opført,Greisvej,21,st,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  58   ,  58   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,6178891","55,64532272",101,704602
